output_variable,MLAlgo,real_value,predicted_value,mse_list,mae_list,r_sqaured
Avg_Soil_TP05_TempC,SVM,-10.84,-5.766496330672787,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,1.96,0.6835783393373474,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-8.57,-3.855024395151206,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-5.71,-2.578680624092807,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-2.69,-3.0867593671198303,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,17.58,16.62882893359962,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,15.69,15.332254457818841,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,6.66,5.133096505670698,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,16.8,17.986963697306336,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-0.98,-1.1498894104453878,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,19.51,18.789766539293375,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-3.33,-3.2233444501879163,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-0.21,-3.268072226442613,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,3.21,6.016244314935355,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,12.43,13.07209484535612,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,6.26,6.8529129929629455,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-1.37,-1.9690507142939264,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,5.8,4.637124464860447,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-8.87,-4.9194537100711475,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,7.72,7.581092504812929,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-5.83,-3.744776584429494,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,21.81,19.165459127520133,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-6.43,-4.1404595117271406,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-0.83,-0.25943609468803075,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,0.72,-1.9937802434049399,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,11.37,9.01498660502288,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,17.2,15.369851333810267,3.270999614557363,1.3468031919275876,0.9632781973315777
Avg_Soil_TP05_TempC,SVM,-6.09,-2.684603042279149,3.270999614557363,1.3468031919275876,0.9632781973315777
