output_variable,MLAlgo,real_value,predicted_value,mse_list,mae_list,r_sqaured
Avg_Soil_TP20_TempC,SVM,19.38,17.513397627936897,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,13.96,17.833150143218234,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,5.159,5.907967427996003,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,5.298,4.682190584527657,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-0.195,-5.579677807376553,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-3.516,-3.8230218536769414,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,14.92,13.388434296331601,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,0.366,-1.875156017626126,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-2.179,-1.2427235350285475,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-8.84,-3.8197326035045833,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,13.9,15.51590767665713,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,17.32,17.04770034608874,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-2.361,0.24610489677672476,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,0.771,-0.601891066778375,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,8.71,9.356094872147366,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,20.09,17.010279732450797,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,4.882,1.0498601226648425,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,18.92,19.454481656226356,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,16.97,16.14367694081111,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,16.09,18.07875968415253,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,5.914,4.539012774271908,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,8.3,4.666614335063548,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,3.574,7.356005865583945,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,17.73,18.107404312869367,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,18.03,18.770413458009582,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,16.12,15.184379958096885,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,1.506,-0.16326663394607088,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,19.74,17.672315347887967,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-3.607,-3.191611383650331,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,3.565,0.7531051123267432,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,16.03,16.732574024262288,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,3.333,4.321681078800245,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-4.534,-5.415037752381432,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,0.385,-0.2043180782279581,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,5.294,2.763990136082974,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,4.623,1.758634993732954,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,15.5,17.56135715354266,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,1.37,2.9838579794102076,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,11.93,4.750492169118392,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,0.898,1.2813691086533634,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,5.081,2.4968215905884446,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,5.269,3.337991840749874,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,8.18,6.641925025450904,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-3.465,-0.674271506997929,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-3.421,-1.2310631934966931,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,10.57,10.334558372648129,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,10.88,4.355097083057469,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,3.81,-1.3369584094836,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,17.45,12.914506335470904,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,16.63,14.784258215220158,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,17.96,15.426402531382806,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,17.91,18.743690683901313,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,8.44,10.90131147438468,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,16.68,15.066081896251665,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-3.488,-2.1454980055999346,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-9.98,-4.841172792535971,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,21.19,19.140314914824458,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-0.052,-1.538314588240131,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,14.9,17.760666958945365,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,18.82,14.64920341657463,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,7.773,12.279564219017505,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,0.025,0.4284912435720081,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,10.96,13.847713856745647,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,15.16,17.974177513597773,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,15.61,17.99073432200153,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-5.874,-5.746125544569159,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,7.82,11.253045979023538,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,15.02,9.541589017295955,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,1.584,-0.9803547632412695,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,2.42,0.5436529934636116,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,9.35,8.355498584029274,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-0.739,1.4007553990742228,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-0.98,-0.01685339124313412,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,13.48,14.404743808721651,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-8.66,-4.504560269209431,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-5.081,-3.768203125085117,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-0.088,-2.124280522530758,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,4.162,8.553752642477969,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-2.651,-1.1012663214312344,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,15.66,17.179646233940183,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,20.97,19.4304398302828,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,8.9,11.06183802788465,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-1.126,-1.6968867245584285,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,1.436,2.4280491747851336,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,1.249,3.1863767578514945,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,3.394,2.8428395931384944,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,-0.029,0.09873290229364784,7.517478360602743,2.1192725852351857,0.8868118071237171
Avg_Soil_TP20_TempC,SVM,17.73,18.61652281510552,7.517478360602743,2.1192725852351857,0.8868118071237171
