output_variable,MLAlgo,real_value,predicted_value,mse_list,mae_list,r_sqaured
Avg_Soil_TP100_TempC,SVM,4.998,2.836699825529789,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,5.724,2.8652410074797023,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.866,2.3717935431795487,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,7.172,12.430638038495456,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,12.71,12.294876173646685,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,8.67,12.45065862525513,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,9.21,13.27831956238916,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,4.22,12.842446599884198,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,12.84,7.738139501719965,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,6.129,3.018607692708887,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,3.613,4.279527710245569,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.028,2.648095308401385,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,10.52,10.369237636727433,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,8.19,0.2350409046068549,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.738,1.521158870121515,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.589,2.658859004599025,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.836,4.491719798985462,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,8.14,11.673523881615761,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.625,3.8970597949331984,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.38,5.317429076676387,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.382,1.302032571966551,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,9.55,6.074040313335706,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.903,1.975373371555948,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,13.09,9.92578822358806,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.588,4.42499326157602,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,4.09,1.863882739236451,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,11.79,13.735500155073645,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,10.66,1.9705076320458348,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,7.167,7.129527448058834,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,8.11,-0.9551945611677963,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.83,4.767069456817126,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,6.335,3.5565529785903713,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,13.23,12.262546266933477,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,6.66,4.653151184352568,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,11.8,5.508582133188377,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,1.191,0.7094778829419521,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.688,4.517416549391873,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,5.156,13.95829711955199,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,8.32,12.251493810666148,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.314,1.846239118876973,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,4.148,2.0215363583619537,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,3.344,2.3483794087912466,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,6.336,10.736807659193403,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,9.13,4.828750328564546,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,12.99,10.961510855976943,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,4.835,3.7971797533782015,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,12.51,11.82997692761073,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,10.04,11.432075056459823,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,13.07,10.582018932778997,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,7.42,6.3979874057725254,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.122,2.2574028363895238,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,0.641,2.8205652676951756,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,8.88,11.992312397270407,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,2.994,3.8872735812635586,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,13.2,11.040717401484866,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,13.06,12.893207504002845,13.109335303147223,2.7259006497724605,0.4073008616677223
Avg_Soil_TP100_TempC,SVM,4.208,1.049179579823437,13.109335303147223,2.7259006497724605,0.4073008616677223
