output_variable,MLAlgo,real_value,predicted_value,mse_list,mae_list,r_sqaured
Avg_Soil_TP100_TempC,WSVM,6.486,6.332640656174263,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,6.335,6.4113170024057755,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,10.79,10.679137889946622,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,2.266,2.3771336767708693,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,6.55,6.689220353360603,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.885,0.9433972482105171,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.5,0.4605349058700723,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,13.09,13.00783379492835,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.844,1.0631398969652146,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,1.453,1.5369247327403137,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,7.811,8.022430987517735,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.627,0.657735133821653,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,12.75,13.016830212777709,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,12.94,12.807730823990488,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,13.07,13.100337737203224,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,5.771,5.680089347709682,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,2.125,2.241401904773822,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,6.336,6.133281933706103,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,3.226,3.159637508552372,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,12.03,11.560278142655488,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.122,0.26031749265849946,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.16,0.2272996257523685,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,10.63,10.594947687563531,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.973,0.8716293384528147,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.202,0.2320498853934856,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,2.83,2.8249527425303995,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,11.79,12.645681970538678,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,7.172,6.8235385889499955,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,13.22,13.080609770021873,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,11.8,11.789393221357756,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,11.53,11.388154782830243,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,6.989,6.7250684727827235,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,1.275,1.6598343041971724,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,8.11,8.16432882679305,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,1.091,1.0093548578732552,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.405,0.3051732195699257,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,2.028,2.120333249639481,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,1.061,0.6700043173916814,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.555,0.7114731462160169,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,10.04,11.704490075208241,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,8.85,8.83259681080593,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.738,0.6508309582084655,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,0.457,0.5437064708707835,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,8.19,8.140116811215407,0.1781730421458661,0.19550608812381784,0.9915900793521116
Avg_Soil_TP100_TempC,WSVM,8.88,11.766129964705097,0.1781730421458661,0.19550608812381784,0.9915900793521116
